"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 9, -0.378189, 0.000000, -0.083814, -0.085946, -0.008427, -0.017454
100.000000, 10, -0.378189, 0.000000, -0.069290, -0.097999, -0.009837, -0.017454
100.000000, 11, -0.378189, 0.000000, -0.057630, -0.109791, -0.011155, -0.017454
100.000000, 12, -0.378189, 0.000000, -0.048270, -0.120435, -0.012363, -0.017454
100.000000, 13, -0.378189, 0.000000, -0.040755, -0.129117, -0.013458, -0.017454
100.000000, 14, -0.378189, 0.000000, -0.034722, -0.135681, -0.014441, -0.017454
100.000000, 15, -0.378189, 0.000000, -0.029878, -0.140642, -0.015301, -0.017454
100.000000, 16, -0.378189, 0.000000, -0.025990, -0.144668, -0.016030, -0.017454
100.000000, 17, -0.378189, 0.000000, -0.022868, -0.148211, -0.016636, -0.017454
100.000000, 18, -0.378189, 0.000000, -0.020362, -0.151391, -0.017131, -0.017454
100.000000, 19, -0.378189, 0.000000, -0.018350, -0.154157, -0.017530, -0.017454
100.000000, 0, -0.375102, 0.000000, -0.541844, -0.003049, -0.000111, -0.017425
100.000000, 1, -0.375102, 0.000000, -0.436999, -0.005516, -0.000398, -0.017425
100.000000, 2, -0.375102, 0.000000, -0.352827, -0.010358, -0.000860, -0.017425
100.000000, 3, -0.375102, 0.000000, -0.285253, -0.017570, -0.001575, -0.017425
100.000000, 4, -0.375102, 0.000000, -0.231003, -0.027010, -0.002595, -0.017425
100.000000, 5, -0.375102, 0.000000, -0.187450, -0.038122, -0.003902, -0.017425
100.000000, 6, -0.375102, 0.000000, -0.152486, -0.049920, -0.005414, -0.017425
100.000000, 7, -0.375102, 0.000000, -0.124415, -0.061914, -0.007080, -0.017425
100.000000, 8, -0.375102, 0.000000, -0.101880, -0.073746, -0.008837, -0.017425
100.000000, 9, -0.375102, 0.000000, -0.083788, -0.085662, -0.010598, -0.017425
100.000000, 10, -0.375102, 0.000000, -0.069264, -0.097664, -0.012289, -0.017425
100.000000, 11, -0.375102, 0.000000, -0.057603, -0.109406, -0.013857, -0.017425
100.000000, 12, -0.375102, 0.000000, -0.048242, -0.120004, -0.015280, -0.017425
100.000000, 13, -0.375102, 0.000000, -0.040727, -0.128640, -0.016560, -0.017425
100.000000, 14, -0.375102, 0.000000, -0.034693, -0.135162, -0.017702, -0.017425
100.000000, 15, -0.375102, 0.000000, -0.029850, -0.140087, -0.018699, -0.017425
100.000000, 16, -0.375102, 0.000000, -0.025961, -0.144083, -0.019544, -0.017425
100.000000, 17, -0.375102, 0.000000, -0.022839, -0.147599, -0.020246, -0.017425
100.000000, 18, -0.375102, 0.000000, -0.020333, -0.150757, -0.020820, -0.017425
100.000000, 19, -0.375102, 0.000000, -0.018321, -0.153509, -0.021284, -0.017425
100.000000, 0, -0.372014, 0.000000, -0.541840, -0.003041, -0.000146, -0.017387
100.000000, 1, -0.372014, 0.000000, -0.436988, -0.005502, -0.000519, -0.017387
100.000000, 2, -0.372014, 0.000000, -0.352811, -0.010331, -0.001108, -0.017387
100.000000, 3, -0.372014, 0.000000, -0.285233, -0.017523, -0.002004, -0.017387
100.000000, 4, -0.372014, 0.000000, -0.230979, -0.026932, -0.003257, -0.017387
100.000000, 5, -0.372014, 0.000000, -0.187424, -0.038006, -0.004838, -0.017387
100.000000, 6, -0.372014, 0.000000, -0.152457, -0.049760, -0.006652, -0.017387
100.000000, 7, -0.372014, 0.000000, -0.124385, -0.061698, -0.008632, -0.017387
100.000000, 8, -0.372014, 0.000000, -0.101848, -0.073473, -0.010700, -0.017387
100.000000, 9, -0.372014, 0.000000, -0.083755, -0.085328, -0.012758, -0.017387
100.000000, 10, -0.372014, 0.000000, -0.069230, -0.097272, -0.014729, -0.017387
100.000000, 11, -0.372014, 0.000000, -0.057569, -0.108962, -0.016544, -0.017387
100.000000, 12, -0.372014, 0.000000, -0.048207, -0.119509, -0.018180, -0.017387
100.000000, 13, -0.372014, 0.000000, -0.040691, -0.128093, -0.019646, -0.017387
100.000000, 14, -0.372014, 0.000000, -0.034657, -0.134569, -0.020945, -0.017387
