"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
0.000000, 3, -0.305638, 0.000000, -0.146741, -0.041416, -0.035673, -0.015195
0.000000, 4, -0.305638, 0.000000, -0.098712, -0.060650, -0.052281, -0.015195
0.000000, 5, -0.305638, 0.000000, -0.067084, -0.077978, -0.067236, -0.015195
0.000000, 6, -0.305638, 0.000000, -0.046255, -0.092015, -0.079349, -0.015195
0.000000, 7, -0.305638, 0.000000, -0.032538, -0.102614, -0.088494, -0.015195
0.000000, 8, -0.305638, 0.000000, -0.023506, -0.110252, -0.095084, -0.015195
0.000000, 9, -0.305638, 0.000000, -0.017557, -0.115590, -0.099689, -0.015195
0.000000, 0, -0.299464, 0.000000, -0.498489, -0.002897, -0.001842, -0.014557
0.000000, 1, -0.299464, 0.000000, -0.330130, -0.009338, -0.008650, -0.014557
0.000000, 2, -0.299464, 0.000000, -0.219259, -0.022293, -0.021125, -0.014557
0.000000, 3, -0.299464, 0.000000, -0.146246, -0.039770, -0.037808, -0.014557
0.000000, 4, -0.299464, 0.000000, -0.098165, -0.058262, -0.055432, -0.014557
0.000000, 5, -0.299464, 0.000000, -0.066502, -0.074929, -0.071309, -0.014557
0.000000, 6, -0.299464, 0.000000, -0.045650, -0.088434, -0.084171, -0.014557
0.000000, 7, -0.299464, 0.000000, -0.031919, -0.098631, -0.093882, -0.014557
0.000000, 8, -0.299464, 0.000000, -0.022876, -0.105981, -0.100882, -0.014557
0.000000, 9, -0.299464, 0.000000, -0.016921, -0.111118, -0.105774, -0.014557
0.000000, 0, -0.293289, 0.000000, -0.498372, -0.002760, -0.001938, -0.013883
0.000000, 1, -0.293289, 0.000000, -0.329819, -0.008912, -0.009109, -0.013883
0.000000, 2, -0.293289, 0.000000, -0.218821, -0.021298, -0.022266, -0.013883
0.000000, 3, -0.293289, 0.000000, -0.145724, -0.038021, -0.039876, -0.013883
0.000000, 4, -0.293289, 0.000000, -0.097588, -0.055725, -0.058490, -0.013883
0.000000, 5, -0.293289, 0.000000, -0.065888, -0.071687, -0.075265, -0.013883
0.000000, 6, -0.293289, 0.000000, -0.045012, -0.084624, -0.088857, -0.013883
0.000000, 7, -0.293289, 0.000000, -0.031265, -0.094394, -0.099122, -0.013883
0.000000, 8, -0.293289, 0.000000, -0.022212, -0.101437, -0.106520, -0.013883
0.000000, 9, -0.293289, 0.000000, -0.016250, -0.106359, -0.111692, -0.013883
0.000000, 0, -0.287115, 0.000000, -0.498250, -0.002616, -0.002029, -0.013176
0.000000, 1, -0.287115, 0.000000, -0.329493, -0.008463, -0.009549, -0.013176
0.000000, 2, -0.287115, 0.000000, -0.218361, -0.020248, -0.023365, -0.013176
0.000000, 3, -0.287115, 0.000000, -0.145176, -0.036173, -0.041874, -0.013176
0.000000, 4, -0.287115, 0.000000, -0.096982, -0.053041, -0.061448, -0.013176
0.000000, 5, -0.287115, 0.000000, -0.065244, -0.068255, -0.079094, -0.013176
0.000000, 6, -0.287115, 0.000000, -0.044343, -0.080588, -0.093397, -0.013176
0.000000, 7, -0.287115, 0.000000, -0.030579, -0.089904, -0.104200, -0.013176
0.000000, 8, -0.287115, 0.000000, -0.021515, -0.096620, -0.111987, -0.013176
0.000000, 9, -0.287115, 0.000000, -0.015546, -0.101315, -0.117431, -0.013176
0.000000, 0, -0.280940, 0.000000, -0.498122, -0.002466, -0.002115, -0.012437
0.000000, 1, -0.280940, 0.000000, -0.329153, -0.007993, -0.009969, -0.012437
0.000000, 2, -0.280940, 0.000000, -0.217880, -0.019145, -0.024419, -0.012437
0.000000, 3, -0.280940, 0.000000, -0.144604, -0.034227, -0.043795, -0.012437
0.000000, 4, -0.280940, 0.000000, -0.096348, -0.050212, -0.064298, -0.012437
0.000000, 5, -0.280940, 0.000000, -0.064570, -0.064635, -0.082789, -0.012437
0.000000, 6, -0.280940, 0.000000, -0.043643, -0.076330, -0.097780, -0.012437
0.000000, 7, -0.280940, 0.000000, -0.029862, -0.085166, -0.109105, -0.012437
0.000000, 8, -0.280940, 0.000000, -0.020787, -0.091536, -0.117270, -0.012437
0.000000, 9, -0.280940, 0.000000, -0.014810, -0.095990, -0.122977, -0.012437
0.000000, 0, -0.274766, 0.000000, -0.497988, -0.002309, -0.002197, -0.011668
0.000000, 1, -0.274766, 0.000000, -0.328798, -0.007501, -0.010369, -0.011668
0.000000, 2, -0.274766, 0.000000, -0.217380, -0.017989, -0.025426, -0.011668
0.000000, 3, -0.274766, 0.000000, -0.144007, -0.032186, -0.045635, -0.011668
0.000000, 4, -0.274766, 0.000000, -0.095689, -0.047241, -0.067033, -0.011668
0.000000, 5, -0.274766, 0.000000, -0.063869, -0.060831, -0.086340, -0.011668
0.000000, 6, -0.274766, 0.000000, -0.042915, -0.071854, -0.101996, -0.011668
0.000000, 7, -0.274766, 0.000000, -0.029116, -0.080183, -0.113825, -0.011668
0.000000, 8, -0.274766, 0.000000, -0.020028, -0.086189, -0.122354, -0.011668
0.000000, 9, -0.274766, 0.000000, -0.014044, -0.090388, -0.128317, -0.011668
0.000000, 0, -0.268591, 0.000000, -0.497850, -0.002147, -0.002274, -0.010870
0.000000, 1, -0.268591, 0.000000, -0.328430, -0.006989, -0.010747, -0.010870
0.000000, 2, -0.268591, 0.000000, -0.216861, -0.016783, -0.026384, -0.010870
0.000000, 3, -0.268591, 0.000000, -0.143389, -0.030052, -0.047390, -0.010870
0.000000, 4, -0.268591, 0.000000, -0.095005, -0.044132, -0.069647, -0.010870
0.000000, 5, -0.268591, 0.000000, -0.063142, -0.056847, -0.089737, -0.010870
0.000000, 6, -0.268591, 0.000000, -0.042159, -0.067163, -0.106033, -0.010870
0.000000, 7, -0.268591, 0.000000, -0.028341, -0.074960, -0.118348, -0.010870
0.000000, 8, -0.268591, 0.000000, -0.019242, -0.080582, -0.127229, -0.010870
0.000000, 9, -0.268591, 0.000000, -0.013249, -0.084513, -0.133438, -0.010870
0.000000, 0, -0.262417, 0.000000, -0.497707, -0.001980, -0.002346, -0.010045
0.000000, 1, -0.262417, 0.000000, -0.328050, -0.006458, -0.011102, -0.010045
0.000000, 2, -0.262417, 0.000000, -0.216325, -0.015528, -0.027288, -0.010045
0.000000, 3, -0.262417, 0.000000, -0.142750, -0.027828, -0.049054, -0.010045
0.000000, 4, -0.262417, 0.000000, -0.094298, -0.040888, -0.072132, -0.010045
0.000000, 5, -0.262417, 0.000000, -0.062390, -0.052688, -0.092971, -0.010045
0.000000, 6, -0.262417, 0.000000, -0.041378, -0.062264, -0.109880, -0.010045
0.000000, 7, -0.262417, 0.000000, -0.027541, -0.069502, -0.122661, -0.010045
0.000000, 8, -0.262417, 0.000000, -0.018429, -0.074723, -0.131878, -0.010045
0.000000, 9, -0.262417, 0.000000, -0.012428, -0.078373, -0.138324, -0.010045
0.000000, 0, -0.256242, 0.000000, -0.497560, -0.001807, -0.002413, -0.009195
0.000000, 1, -0.256242, 0.000000, -0.327658, -0.005909, -0.011434, -0.009195
0.000000, 2, -0.256242, 0.000000, -0.215772, -0.014226, -0.028138, -0.009195
0.000000, 3, -0.256242, 0.000000, -0.142091, -0.025517, -0.050624, -0.009195
0.000000, 4, -0.256242, 0.000000, -0.093569, -0.037514, -0.074480, -0.009195
0.000000, 5, -0.256242, 0.000000, -0.061616, -0.048357, -0.096033, -0.009195
0.000000, 6, -0.256242, 0.000000, -0.040574, -0.057160, -0.113526, -0.009195
0.000000, 7, -0.256242, 0.000000, -0.026716, -0.063815, -0.126751, -0.009195
0.000000, 8, -0.256242, 0.000000, -0.017591, -0.068616, -0.136290, -0.009195
0.000000, 9, -0.256242, 0.000000, -0.011581, -0.071973, -0.142961, -0.009195
0.000000, 0, -0.250068, 0.000000, -0.497408, -0.001630, -0.002474, -0.008322
0.000000, 1, -0.250068, 0.000000, -0.327256, -0.005342, -0.011741, -0.008322
0.000000, 2, -0.250068, 0.000000, -0.215204, -0.012880, -0.028930, -0.008322
0.000000, 3, -0.250068, 0.000000, -0.141414, -0.023123, -0.052093, -0.008322
0.000000, 4, -0.250068, 0.000000, -0.092821, -0.034014, -0.076685, -0.008322
0.000000, 5, -0.250068, 0.000000, -0.060820, -0.043862, -0.098913, -0.008322
0.000000, 6, -0.250068, 0.000000, -0.039747, -0.051859, -0.116960, -0.008322
0.000000, 7, -0.250068, 0.000000, -0.025869, -0.057906, -0.130606, -0.008322
0.000000, 8, -0.250068, 0.000000, -0.016730, -0.062269, -0.140450, -0.008322
0.000000, 9, -0.250068, 0.000000, -0.010712, -0.065320, -0.147335, -0.008322
0.000000, 0, -0.243893, 0.000000, -0.497253, -0.001449, -0.002529, -0.007428
0.000000, 1, -0.243893, 0.000000, -0.326844, -0.004760, -0.012023, -0.007428
0.000000, 2, -0.243893, 0.000000, -0.214623, -0.011492, -0.029662, -0.007428
0.000000, 3, -0.243893, 0.000000, -0.140721, -0.020649, -0.053457, -0.007428
0.000000, 4, -0.243893, 0.000000, -0.092054, -0.030392, -0.078740, -0.007428
0.000000, 5, -0.243893, 0.000000, -0.060005, -0.039207, -0.101602, -0.007428
